name,version,directory,repository,summary,from package.json,from license,from readme
postcss-normalize-charset,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-charset,cssnano/cssnano,MIT,MIT,MIT,MIT
postcss-normalize-display-values,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-display-values,cssnano/cssnano,MIT,MIT,,MIT
postcss-normalize-positions,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-positions,cssnano/cssnano,MIT,MIT,,MIT
postcss-normalize-repeat-style,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-repeat-style,cssnano/cssnano,MIT,MIT,,MIT
postcss-normalize-string,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-string,cssnano/cssnano,MIT,MIT,,MIT
postcss-normalize-timing-functions,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-timing-functions,cssnano/cssnano,MIT,MIT,,MIT
postcss-normalize-unicode,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-unicode,cssnano/cssnano,MIT,MIT,,MIT
postcss-normalize-url,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-url,cssnano/cssnano,MIT,MIT,,MIT
postcss-normalize-whitespace,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-normalize-whitespace,cssnano/cssnano,MIT,MIT,,MIT
postcss-ordered-values,5.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-ordered-values,cssnano/cssnano,MIT,MIT,,MIT
postcss-reduce-initial,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-reduce-initial,cssnano/cssnano,MIT;Public Domain,MIT,,MIT;Public Domain
postcss-reduce-transforms,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-reduce-transforms,cssnano/cssnano,MIT,MIT,,MIT
postcss-selector-parser,6.0.11,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-selector-parser,postcss/postcss-selector-parser,MIT,MIT,,MIT
postcss-svgo,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-svgo,cssnano/cssnano,MIT,MIT,,MIT
postcss-unique-selectors,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-unique-selectors,cssnano/cssnano,MIT,MIT,,MIT
postcss-value-parser,4.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/postcss-value-parser,https://github.com/TrySound/postcss-value-parser,MIT,MIT,,MIT
prelude-ls,1.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/prelude-ls,http://github.com/gkz/prelude-ls,MIT,MIT,,
prettier,2.8.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/prettier,prettier/prettier,Apache;BSD;ISC;MIT,MIT,Apache;BSD;ISC;MIT,
pretty-error,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pretty-error,https://github.com/AriaMinaei/pretty-error,MIT,MIT,MIT,MIT
process-nextick-args,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/process-nextick-args,https://github.com/calvinmetcalf/process-nextick-args,MIT,MIT,,
progress-webpack-plugin,1.0.16,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/progress-webpack-plugin,https://github.com/ali322/progress-webpack-plugin,MIT,MIT,,
prompts,2.4.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/prompts,terkelg/prompts,MIT,MIT,MIT,MIT
proxy-addr,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/proxy-addr,https://github.com/expressjs/proxy-addr,MIT,MIT,MIT,
proxy-addr,2.0.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/proxy-addr,(none),MIT,MIT,MIT,
pseudomap,1.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pseudomap,https://github.com/isaacs/pseudomap,ISC,ISC,ISC,
pump,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pump,http://github.com/mafintosh/pump,MIT,MIT,MIT,MIT
punycode,2.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/punycode,https://github.com/bestiejs/punycode.js,MIT,MIT,,
qs,0.5.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/request/node_modules/qs,(none),MIT,,,MIT
qs,0.6.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/qs,http://github.com/visionmedia/node-querystring,MIT,,,MIT
qs,6.11.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/qs,(none),BSD;BSD-3-Clause,BSD-3-Clause,BSD,
queue-microtask,1.2.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/queue-microtask,http://github.com/feross/queue-microtask,MIT,MIT,MIT,
randombytes,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/randombytes,git@github.com:crypto-browserify/randombytes,MIT,MIT,MIT,
range-parser,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/range-parser,https://github.com/visionmedia/node-range-parser,MIT,MIT,,MIT
range-parser,1.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/range-parser,(none),MIT,MIT,MIT,
raw-body,1.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/raw-body,stream-utils/raw-body,MIT,MIT,,MIT
raw-body,2.5.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/raw-body,(none),MIT,MIT,MIT,
read-pkg,5.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/read-pkg,sindresorhus/read-pkg,MIT,MIT,MIT,
read-pkg-up,7.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/read-pkg-up,sindresorhus/read-pkg-up,MIT,MIT,MIT,
readable-stream,2.3.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hpack.js/node_modules/readable-stream,(none),MIT,MIT,,
readable-stream,3.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/readable-stream,http://github.com/nodejs/readable-stream,MIT,MIT,,
readdirp,3.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/readdirp,http://github.com/paulmillr/readdirp,MIT,MIT,MIT,MIT
regenerate,1.4.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regenerate,https://github.com/mathiasbynens/regenerate,MIT,MIT,,
regenerate-unicode-properties,10.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regenerate-unicode-properties,https://github.com/mathiasbynens/regenerate-unicode-properties,MIT,MIT,,
regenerator-runtime,0.13.11,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regenerator-runtime,https://github.com/facebook/regenerator/tree/main/packages/runtime,MIT,MIT,MIT,
regenerator-transform,0.15.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regenerator-transform,https://github.com/facebook/regenerator/tree/main/packages/transform,MIT,MIT,MIT,
regexpp,3.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regexpp,https://github.com/mysticatea/regexpp,MIT,MIT,MIT,
regexpu-core,5.2.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regexpu-core,https://github.com/mathiasbynens/regexpu-core,MIT,MIT,,
regjsgen,0.7.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regjsgen,https://github.com/bnjmnt4n/regjsgen,MIT,MIT,MIT,
regjsparser,0.9.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regjsparser,git@github.com:jviereck/regjsparser,BSD-2-Clause,BSD-2-Clause,,
relateurl,0.2.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/relateurl,http://github.com/stevenvachon/relateurl,MIT,MIT,MIT,
renderkid,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/renderkid,https://github.com/AriaMinaei/RenderKid,MIT,MIT,MIT,
request,2.16.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/request,http://github.com/mikeal/request,Apache,,Apache,
require-directory,2.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/require-directory,http://github.com/troygoode/node-require-directory,MIT,MIT,MIT,
require-from-string,2.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/require-from-string,floatdrop/require-from-string,MIT,MIT,MIT,MIT
requires-port,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/requires-port,https://github.com/unshiftio/requires-port,MIT,MIT,MIT,MIT
resolve,1.22.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/resolve,http://github.com/browserify/resolve,MIT,MIT,MIT,MIT
resolve-from,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/resolve-from,sindresorhus/resolve-from,MIT,MIT,MIT,MIT
restore-cursor,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-update/node_modules/restore-cursor,(none),MIT,MIT,MIT,MIT
restore-cursor,3.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/restore-cursor,sindresorhus/restore-cursor,MIT,MIT,MIT,MIT
retry,0.13.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/retry,http://github.com/tim-kos/node-retry,MIT,MIT,,MIT
reusify,1.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/reusify,https://github.com/mcollina/reusify,MIT,MIT,MIT,MIT
rimraf,3.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/rimraf,http://github.com/isaacs/rimraf,ISC,ISC,ISC,
run-parallel,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/run-parallel,http://github.com/feross/run-parallel,MIT,MIT,MIT,
safe-buffer,5.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/compression/node_modules/safe-buffer,(none),MIT,MIT,MIT,
safe-buffer,5.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/safe-buffer,http://github.com/feross/safe-buffer,MIT,MIT,MIT,
safer-buffer,2.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/safer-buffer,https://github.com/ChALkeR/safer-buffer,MIT,MIT,MIT,
samki-videoanruf,0.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf,(none),Unknown,,,
sax,1.1.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/sax,http://github.com/isaacs/sax-js,GPL;ISC;MIT,ISC,GPL;ISC;MIT,
schema-utils,2.7.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/schema-utils,webpack/schema-utils,MIT,MIT,,
schema-utils,3.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/thread-loader/node_modules/schema-utils,(none),MIT,MIT,,
schema-utils,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-webpack-plugin/node_modules/schema-utils,(none),MIT,MIT,,
select-hose,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/select-hose,ssh://git@github.com/indutny/select-hose,MIT,MIT,,MIT
selfsigned,2.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/selfsigned,http://github.com/jfromaniello/selfsigned,MIT,MIT,MIT,MIT
semver,5.7.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/normalize-package-data/node_modules/semver,(none),ISC,ISC,ISC,
semver,6.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/semver,https://github.com/npm/node-semver,ISC,ISC,ISC,
semver,7.3.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-plugin-vue/node_modules/semver,(none),ISC,ISC,ISC,
send,0.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/send,visionmedia/send,MIT,MIT,,MIT
send,0.18.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/send,(none),MIT,MIT,MIT,
send-intent,3.0.12,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/send-intent,https://github.com/carsten-klaffke/send-intent,MIT,MIT,MIT,
serialize-javascript,6.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/serialize-javascript,https://github.com/yahoo/serialize-javascript,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
serve-index,1.9.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/serve-index,expressjs/serve-index,MIT,MIT,MIT,
serve-static,1.3.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/serve-static,expressjs/serve-static,MIT,MIT,MIT,MIT
serve-static,1.15.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/serve-static,(none),MIT,MIT,MIT,
setprototypeof,1.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/setprototypeof,https://github.com/wesleytodd/setprototypeof,ISC,ISC,,
setprototypeof,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/setprototypeof,(none),ISC,ISC,,
shallow-clone,3.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/shallow-clone,jonschlinkert/shallow-clone,MIT,MIT,MIT,
shebang-command,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/execa/node_modules/shebang-command,(none),MIT,MIT,MIT,MIT
shebang-command,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/shebang-command,kevva/shebang-command,MIT,MIT,MIT,
shebang-regex,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/execa/node_modules/shebang-regex,(none),MIT,MIT,MIT,MIT
shebang-regex,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/shebang-regex,sindresorhus/shebang-regex,MIT,MIT,MIT,MIT
shell-quote,1.7.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/shell-quote,http://github.com/ljharb/shell-quote,MIT,MIT,MIT,MIT
side-channel,1.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/side-channel,https://github.com/ljharb/side-channel,MIT,MIT,MIT,
signal-exit,3.0.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/signal-exit,https://github.com/tapjs/signal-exit,ISC,ISC,ISC,
sirv,1.0.19,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/sirv,lukeed/sirv,MIT,MIT,,MIT
sisteransi,1.0.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/sisteransi,https://github.com/terkelg/sisteransi,MIT,MIT,MIT,MIT
slash,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/slash,sindresorhus/slash,MIT,MIT,MIT,MIT
slice-ansi,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/slice-ansi,chalk/slice-ansi,MIT,MIT,MIT,
sntp,0.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/sntp,http://github.com/hueniverse/sntp,BSD,BSD,,
socket.io,1.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/socket.io,http://github.com/LearnBoost/socket.io,MIT,,MIT,MIT
socket.io-adapter,0.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/socket.io-adapter,(none),MIT,,,MIT
socket.io-client,1.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/socket.io-client,https://github.com/LearnBoost/socket.io-client,MIT,MIT,,MIT
socket.io-parser,2.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/socket.io-adapter/node_modules/socket.io-parser,(none),Unknown,,,
socket.io-parser,2.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/socket.io-parser,https://github.com/LearnBoost/socket.io-parser,Unknown,,,
sockjs,0.3.24,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/sockjs,https://github.com/sockjs/sockjs-node,MIT,MIT,MIT,
source-map,0.6.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/source-map,http://github.com/mozilla/source-map,BSD-3-Clause,BSD-3-Clause,,
source-map-js,1.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/source-map-js,7rulnik/source-map-js,BSD-3-Clause,BSD-3-Clause,,
source-map-support,0.5.21,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/source-map-support,https://github.com/evanw/node-source-map-support,MIT,MIT,MIT,
spdx-correct,3.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/spdx-correct,jslicense/spdx-correct.js,Apache;Apache-2.0,Apache-2.0,Apache,
spdx-exceptions,2.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/spdx-exceptions,kemitchell/spdx-exceptions.json,CC-BY-3.0,CC-BY-3.0,,
spdx-expression-parse,3.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/spdx-expression-parse,jslicense/spdx-expression-parse.js,BSD;GPL;LGPL;MIT,MIT,MIT,BSD;GPL;LGPL;MIT
spdx-license-ids,3.0.12,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/spdx-license-ids,jslicense/spdx-license-ids,CC0-1.0,CC0-1.0,,
spdy,4.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/spdy,http://github.com/indutny/node-spdy,MIT,MIT,,MIT
spdy-transport,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/spdy-transport,http://github.com/spdy-http2/spdy-transport,MIT,MIT,,MIT
split2,4.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/split2,https://github.com/mcollina/split2,ISC,ISC,,
ssri,8.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/ssri,https://github.com/npm/ssri,ISC,ISC,ISC,
stable,0.1.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/stable,https://github.com/Two-Screen/stable,MIT,MIT,,MIT
stack-trace,0.0.10,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/stack-trace,http://github.com/felixge/node-stack-trace,MIT,MIT,,MIT
stackframe,1.3.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/stackframe,http://github.com/stacktracejs/stackframe,MIT,MIT,,
statuses,1.5.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/statuses,jshttp/statuses,MIT,MIT,MIT,
statuses,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/statuses,(none),MIT,MIT,MIT,
string-width,2.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-update/node_modules/string-width,(none),MIT,MIT,MIT,MIT
string-width,4.2.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/string-width,sindresorhus/string-width,MIT,MIT,MIT,
string_decoder,1.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hpack.js/node_modules/string_decoder,(none),MIT,MIT,,
string_decoder,1.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/string_decoder,http://github.com/nodejs/string_decoder,MIT,MIT,,
strip-ansi,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-update/node_modules/strip-ansi,(none),MIT,MIT,MIT,MIT
strip-ansi,6.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/strip-ansi,chalk/strip-ansi,MIT,MIT,MIT,
strip-eof,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/strip-eof,sindresorhus/strip-eof,MIT,MIT,MIT,MIT
strip-final-newline,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/strip-final-newline,sindresorhus/strip-final-newline,MIT,MIT,MIT,MIT
strip-indent,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/strip-indent,sindresorhus/strip-indent,MIT,MIT,MIT,MIT
strip-json-comments,3.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/strip-json-comments,sindresorhus/strip-json-comments,MIT,MIT,MIT,
stylehacks,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/stylehacks,cssnano/cssnano,MIT,MIT,,MIT
supports-color,5.5.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/supports-color,chalk/supports-color,MIT,MIT,MIT,MIT
supports-color,7.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/@vue/cli-shared-utils/node_modules/supports-color,(none),MIT,MIT,MIT,
supports-color,8.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-webpack-plugin/node_modules/supports-color,(none),MIT,MIT,MIT,
supports-preserve-symlinks-flag,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/supports-preserve-symlinks-flag,https://github.com/inspect-js/node-supports-preserve-symlinks-flag,MIT,MIT,MIT,
svg-tags,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/svg-tags,http://github.com/element-io/svg-tags,MIT,MIT,MIT,
svgo,2.8.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/svgo,http://github.com/svg/svgo,MIT,MIT,MIT,
tapable,2.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tapable,http://github.com/webpack/tapable,MIT,MIT,MIT,
tar,6.1.13,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tar,https://github.com/npm/node-tar,ISC,ISC,ISC,
terser,5.16.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/terser,https://github.com/terser/terser,BSD;BSD-2-Clause,BSD-2-Clause,BSD,
terser-webpack-plugin,5.3.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/terser-webpack-plugin,webpack-contrib/terser-webpack-plugin,MIT,MIT,,
text-table,0.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/text-table,http://github.com/substack/text-table,MIT,MIT,MIT,MIT
thenify,3.3.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/thenify,thenables/thenify,MIT,MIT,MIT,
thenify-all,1.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/thenify-all,thenables/thenify-all,MIT,MIT,MIT,
thread-loader,3.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/thread-loader,webpack-contrib/thread-loader,MIT,MIT,,
through2,4.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/through2,https://github.com/rvagg/through2,MIT,MIT,MIT,MIT
thunky,1.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/thunky,http://github.com/mafintosh/thunky,MIT,MIT,MIT,MIT
tinycolor,0.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tinycolor,http://github.com/einaros/tinycolor,Unknown,,,
to-array,0.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/to-array,http://github.com/Raynos/to-array,MIT,MIT,,MIT
to-fast-properties,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/to-fast-properties,sindresorhus/to-fast-properties,MIT,MIT,MIT,MIT
to-regex-range,5.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/to-regex-range,micromatch/to-regex-range,MIT,MIT,MIT,
toidentifier,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/toidentifier,component/toidentifier,MIT,MIT,MIT,
tomahawk,0.1.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tomahawk,https://github.com/hbouvier/tomahawk,Unknown,,,
tomahawk-plugin-kv-memory-store,0.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tomahawk-plugin-kv-memory-store,https://github.com/hbouvier/tomahawk-plugin-kv-memory-store,Unknown,,,
totalist,1.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/totalist,lukeed/totalist,MIT,MIT,MIT,MIT
tr46,0.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tr46,https://github.com/Sebmaster/tr46.js,MIT,MIT,,
tree-kill,1.2.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tree-kill,http://github.com/pkrumins/node-tree-kill,MIT,MIT,MIT,MIT
tslib,2.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tslib,https://github.com/Microsoft/tslib,0BSD,0BSD,,
tunnel-agent,0.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/tunnel-agent,https://github.com/mikeal/tunnel-agent,Unknown,,,
type-check,0.4.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/type-check,http://github.com/gkz/type-check,MIT,MIT,,MIT
type-fest,0.6.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/type-fest,sindresorhus/type-fest,(MIT OR CC0-1.0);MIT,(MIT OR CC0-1.0),MIT,
type-fest,0.8.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/read-pkg-up/node_modules/type-fest,(none),(MIT OR CC0-1.0);MIT,(MIT OR CC0-1.0),MIT,
type-fest,0.20.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint/node_modules/type-fest,(none),(MIT OR CC0-1.0);MIT,(MIT OR CC0-1.0),MIT,
type-is,1.3.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/type-is,expressjs/type-is,MIT,MIT,,MIT
type-is,1.6.18,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/type-is,(none),MIT,MIT,MIT,
unicode-canonical-property-names-ecmascript,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/unicode-canonical-property-names-ecmascript,https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript,MIT,MIT,,
unicode-match-property-ecmascript,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/unicode-match-property-ecmascript,https://github.com/mathiasbynens/unicode-match-property-ecmascript,MIT,MIT,,
unicode-match-property-value-ecmascript,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/unicode-match-property-value-ecmascript,https://github.com/mathiasbynens/unicode-match-property-value-ecmascript,MIT,MIT,,
unicode-property-aliases-ecmascript,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/unicode-property-aliases-ecmascript,https://github.com/mathiasbynens/unicode-property-aliases-ecmascript,MIT,MIT,,
